episode,reward,win,loss,steps,right_score,left_score,score_diff,frames,rally_hits,decision_count,truncated,truncation_reason,last_right_hit_offset,last_right_speed_multiplier,last_right_outgoing_speed,final_ball_speed,last_left_outgoing_speed,successful_agent_returns,last_selected_target_y,last_predicted_return_y,last_target_alignment_error,last_target_alignment_reward,cumulative_target_alignment_reward
71,-0.9541600083404538,0,1,1,0,1,-1,368,1,1,False,,0.1875,1.0,6.18465843842649,7.211102550927977,7.211102550927978,0,350.4,400.4174380701372,50.017438070137246,0.04583999165954622,0.04583999165954622
72,-0.894748257994693,0,1,2,0,1,-1,548,2,2,False,,-0.025642453423346014,1.0,7.8882848957040945,7.211102550927978,7.211102550927978,1,98.4,198.72368140173396,100.32368140173395,0.03525295508202755,0.08525174200530701
73,1.0814297758209845,1,0,2,1,0,1,413,2,2,False,,0.9381393739043326,2.0,12.97998459167036,12.97998459167036,8.546687382568814,1,350.4,542.343999781378,191.943999781378,0.013912247483715981,0.06142977582098468
74,-0.8953186111804843,0,1,2,0,1,-1,534,2,2,False,,-0.1607119564411704,1.0,8.395764078098033,7.211102550927978,7.211102550927978,1,98.4,200.97090395307816,102.57090395307816,0.03469924002330601,0.08468138881951574
75,-0.9552910770468661,0,1,1,0,1,-1,307,1,1,False,,-0.20451002193015738,1.5,9.575846331629101,7.66067706530328,7.66067706530328,0,350.4,293.64370284599954,56.756297154000436,0.04470892295313388,0.04470892295313388
76,1.0959368945461312,1,0,2,1,0,1,405,2,2,False,,-0.8677569188708005,2.0,12.97998459167036,12.97998459167036,8.383900311100325,1,350.4,222.51938346998895,127.88061653001103,0.028337749150914728,0.07593689454613119
77,1.0910897882443749,1,0,2,1,0,1,458,2,2,False,,0.6605961068644319,2.0,12.97998459167036,12.97998459167036,7.211102550927978,1,350.4,502.6069067037124,152.20690670371243,0.02236764022428301,0.07108978824437498
78,-0.8196154906931798,0,1,3,0,1,-1,728,3,3,False,,0.16154202954647373,1.0,10.38398767333629,8.307190138669032,8.307190138669032,2,350.4,421.8642541934612,71.46425419346122,0.04187511633810132,0.1403845093068201
79,-0.9628142461434523,0,1,1,0,1,-1,308,1,1,False,,-0.20003156988856574,1.5,9.487432147206741,7.589945717765393,7.589945717765393,0,350.4,258.0549859696164,92.3450140303836,0.037185753856547696,0.037185753856547696
80,1.323889550677537,1,0,5,1,0,1,1204,5,5,False,,-0.9859003602882888,2.0,12.97998459167036,12.97998459167036,10.38398767333629,4,350.4,383.1680132408105,32.76801324081055,0.048170185572083406,0.24388955067753718
